Unnamed: 0,parameter,Date,units_of_measure,first_max_value,aqi,state,COUNTY,attr_IncidentName,poly_Acres_AutoCalc,attr_FireCauseGeneral,attr_FireDiscoveryDateTime,attr_FireOutDateTime,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseDateTime,attr_POOState,attr_PredominantFuelGroup,Time,FireDuration
46844,Acceptable PM2.5 AQI & Speciation Mass,02/20/2022,Micrograms/cubic meter (LC),16.6,60,California,San Bernardino,EMERALD 2,0.0001787120337586,Undetermined,2022-02-20 18:29:36+00:00,2022-02-22 16:30:00+00:00,34.09116,-117.0945,2022/02/20 18:30:59+00,US-CA,Grass-Shrub,18:29:36+00,1 days 22:00:24
44498,Acceptable PM2.5 AQI & Speciation Mass,02/20/2022,Micrograms/cubic meter (LC),13.8,55,California,San Bernardino,EMERALD 2,0.0001787120337586,Undetermined,2022-02-20 18:29:36+00:00,2022-02-22 16:30:00+00:00,34.09116,-117.0945,2022/02/20 18:30:59+00,US-CA,Grass-Shrub,18:29:36+00,1 days 22:00:24
51937,Acceptable PM2.5 AQI & Speciation Mass,08/30/2021,Micrograms/cubic meter (LC),10.9,45,California,San Bernardino,POND,490.733352753704,,2021-08-30 21:56:00+00:00,2021-09-13 00:59:59+00:00,35.28895,-115.1825,2021/08/30 21:57:00+00,US-CA,Grass-Shrub,21:56:00+00,13 days 03:03:59
39959,Acceptable PM2.5 AQI & Speciation Mass,08/29/2021,Micrograms/cubic meter (LC),4.9,20,California,San Bernardino,RAILROAD,61.7277955635893,,2021-08-29 19:50:00+00:00,2021-09-05 18:00:00+00:00,34.33985,-117.4657,2021/08/29 19:50:00+00,US-CA,Grass-Shrub,19:50:00+00,6 days 22:10:00
55490,Acceptable PM2.5 AQI & Speciation Mass,08/27/2021,Micrograms/cubic meter (LC),18.7,65,California,San Bernardino,FISH,0.0213614448539202,,2021-08-27 01:21:27+00:00,2021-08-27 01:21:59+00:00,34.10338,-117.1816,2021/08/27 01:21:59+00,US-CA,Grass,01:21:27+00,0 days 00:00:32
55490,Acceptable PM2.5 AQI & Speciation Mass,08/27/2021,Micrograms/cubic meter (LC),18.7,65,California,San Bernardino,DEER,0.0530790171874435,,2021-08-27 15:48:00+00:00,2021-08-31 03:00:00+00:00,34.17645,-116.9835,2021/08/27 15:49:59+00,US-CA,Grass-Shrub,15:48:00+00,3 days 11:12:00
51931,Acceptable PM2.5 AQI & Speciation Mass,08/27/2021,Micrograms/cubic meter (LC),6.1,25,California,San Bernardino,WATERMANS,,Other Human Cause,2021-08-27 07:17:00+00:00,,34.17683,-117.2752,,US-CA,,07:17:00+00,
49545,Acceptable PM2.5 AQI & Speciation Mass,08/02/2021,Micrograms/cubic meter (LC),11.0,46,California,San Bernardino,WILDWOOD,,Undetermined,2021-08-02 11:59:17+00:00,,34.17598,-117.2779,,US-CA,,11:59:17+00,
51881,Acceptable PM2.5 AQI & Speciation Mass,08/02/2021,Micrograms/cubic meter (LC),6.4,27,California,San Bernardino,WILDWOOD,,Undetermined,2021-08-02 11:59:17+00:00,,34.17598,-117.2779,,US-CA,,11:59:17+00,
55451,Acceptable PM2.5 AQI & Speciation Mass,08/02/2021,Micrograms/cubic meter (LC),11.4,48,California,San Bernardino,WILDWOOD,,Undetermined,2021-08-02 11:59:17+00:00,,34.17598,-117.2779,,US-CA,,11:59:17+00,
47164,Acceptable PM2.5 AQI & Speciation Mass,07/30/2022,Micrograms/cubic meter (LC),9.0,38,California,San Bernardino,HIGHWAY,,,2022-07-30 00:08:41+00:00,,34.307382,-117.34307,,US-CA,,00:08:41+00,
47072,Acceptable PM2.5 AQI & Speciation Mass,06/14/2022,Micrograms/cubic meter (LC),8.9,37,California,San Bernardino,BRADLY,0.14877770211294,,2022-06-14 22:04:53+00:00,2022-06-17 19:34:59+00:00,34.32524,-117.427,,US-CA,,22:04:53+00,2 days 21:30:06
51897,Acceptable PM2.5 AQI & Speciation Mass,08/10/2021,Micrograms/cubic meter (LC),9.3,39,California,San Bernardino,COLDWATER,25.1052938711293,,2021-08-10 22:55:00+00:00,,34.18621,-117.2688,,US-CA,,22:55:00+00,
47070,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),7.9,33,California,San Bernardino,CAJON,0.30684303339414,,2022-06-13 10:58:50+00:00,2022-06-16 22:02:59+00:00,34.23463,-117.4262,,US-CA,,10:58:50+00,3 days 11:04:09
51927,Acceptable PM2.5 AQI & Speciation Mass,08/25/2021,Micrograms/cubic meter (LC),22.1,72,California,San Bernardino,SOUTH,819.848986581865,,2021-08-25 20:36:09+00:00,2021-10-14 16:02:59+00:00,34.177,-117.448067,,US-CA,,20:36:09+00,49 days 19:26:50
55486,Acceptable PM2.5 AQI & Speciation Mass,08/25/2021,Micrograms/cubic meter (LC),24.1,76,California,San Bernardino,SOUTH,819.848986581865,,2021-08-25 20:36:09+00:00,2021-10-14 16:02:59+00:00,34.177,-117.448067,,US-CA,,20:36:09+00,49 days 19:26:50
38906,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),3.1,13,California,San Bernardino,CAJON,0.30684303339414,,2022-06-13 10:58:50+00:00,2022-06-16 22:02:59+00:00,34.23463,-117.4262,,US-CA,,10:58:50+00,3 days 11:04:09
34420,Acceptable PM2.5 AQI & Speciation Mass,06/13/2022,Micrograms/cubic meter (LC),3.8,16,California,San Bernardino,CAJON,0.30684303339414,,2022-06-13 10:58:50+00:00,2022-06-16 22:02:59+00:00,34.23463,-117.4262,,US-CA,,10:58:50+00,3 days 11:04:09
47068,Acceptable PM2.5 AQI & Speciation Mass,06/12/2022,Micrograms/cubic meter (LC),11.0,46,California,San Bernardino,SHEEP,865.133870736136,,2022-06-12 01:36:00+00:00,2022-10-17 18:59:59+00:00,34.35624,-117.6151,2022/06/12 01:37:00+00,US-CA,Brush,01:36:00+00,127 days 17:23:59
47056,Acceptable PM2.5 AQI & Speciation Mass,06/06/2022,Micrograms/cubic meter (LC),10.2,43,California,San Bernardino,HESPERIA,96.8856220882638,,2022-06-06 23:49:35+00:00,,34.312409,-117.346294,,US-CA,,23:49:35+00,
51931,Acceptable PM2.5 AQI & Speciation Mass,08/27/2021,Micrograms/cubic meter (LC),6.1,25,California,San Bernardino,DEER,0.0530790171874435,,2021-08-27 15:48:00+00:00,2021-08-31 03:00:00+00:00,34.17645,-116.9835,2021/08/27 15:49:59+00,US-CA,Grass-Shrub,15:48:00+00,3 days 11:12:00
51931,Acceptable PM2.5 AQI & Speciation Mass,08/27/2021,Micrograms/cubic meter (LC),6.1,25,California,San Bernardino,FISH,0.0213614448539202,,2021-08-27 01:21:27+00:00,2021-08-27 01:21:59+00:00,34.10338,-117.1816,2021/08/27 01:21:59+00,US-CA,Grass,01:21:27+00,0 days 00:00:32
51937,Acceptable PM2.5 AQI & Speciation Mass,08/30/2021,Micrograms/cubic meter (LC),10.9,45,California,San Bernardino,CEDAR CANYON ,0.007533777677575,,2021-08-30 21:55:00+00:00,2021-09-04 00:00:00+00:00,35.17203,-115.4267,2021/08/30 21:55:00+00,US-CA,Grass-Shrub,21:55:00+00,4 days 02:05:00
55548,Acceptable PM2.5 AQI & Speciation Mass,09/26/2021,Micrograms/cubic meter (LC),18.2,64,California,San Bernardino,VILLAGE,0.0032570463029233,,2021-09-26 21:30:00+00:00,2021-09-27 00:11:00+00:00,34.10819,-117.1843,2021/09/26 21:35:00+00,US-CA,Grass,21:30:00+00,0 days 02:41:00
55496,Acceptable PM2.5 AQI & Speciation Mass,08/30/2021,Micrograms/cubic meter (LC),18.3,64,California,San Bernardino,POND,490.733352753704,,2021-08-30 21:56:00+00:00,2021-09-13 00:59:59+00:00,35.28895,-115.1825,2021/08/30 21:57:00+00,US-CA,Grass-Shrub,21:56:00+00,13 days 03:03:59
46822,Acceptable PM2.5 AQI & Speciation Mass,02/09/2022,Micrograms/cubic meter (LC),1.5,6,California,San Bernardino,BALDY,4.82038895092989e-05,,2022-02-09 01:53:19+00:00,2022-02-11 18:04:59+00:00,34.33985,-117.4659,2022/02/09 01:54:00+00,US-CA,Grass,01:53:19+00,2 days 16:11:40
48335,Acceptable PM2.5 AQI & Speciation Mass,06/09/2021,Micrograms/cubic meter (LC),9.8,41,California,Imperial,DESERT,217.228438777669,,2021-06-09 17:50:00+00:00,2021-06-18 18:00:00+00:00,32.71209,-115.2178,2021/06/09 18:00:00+00,US-CA,Brush,17:50:00+00,9 days 00:10:00
51975,Acceptable PM2.5 AQI & Speciation Mass,09/18/2021,Micrograms/cubic meter (LC),7.9,33,California,San Bernardino,CUSTER,128.414528716323,,2021-09-18 17:27:17+00:00,2021-09-21 15:59:59+00:00,34.400017,-116.980952,2021/09/18 17:29:59+00,US-CA,Brush,17:27:17+00,2 days 22:32:42
55532,Acceptable PM2.5 AQI & Speciation Mass,09/18/2021,Micrograms/cubic meter (LC),13.2,53,California,San Bernardino,CUSTER,128.414528716323,,2021-09-18 17:27:17+00:00,2021-09-21 15:59:59+00:00,34.400017,-116.980952,2021/09/18 17:29:59+00,US-CA,Brush,17:27:17+00,2 days 22:32:42
45306,Acceptable PM2.5 AQI & Speciation Mass,08/02/2021,Micrograms/cubic meter (LC),7.4,31,California,Siskiyou,CINDER,1.46868248581738,,2021-08-02 19:31:57+00:00,2021-08-13 22:21:59+00:00,41.39864,-121.5607,2021/08/02 19:38:00+00,US-CA,Timber,19:31:57+00,11 days 02:50:02
45306,Acceptable PM2.5 AQI & Speciation Mass,08/02/2021,Micrograms/cubic meter (LC),7.4,31,California,Siskiyou,CAMP,3.35479158699591,,2021-08-02 18:59:59+00:00,2022-01-04 18:14:59+00:00,41.363667,-122.581333,2021/08/03 15:59:59+00,US-CA,Timber,18:59:59+00,154 days 23:15:00
39966,Acceptable PM2.5 AQI & Speciation Mass,09/19/2021,Micrograms/cubic meter (LC),3.0,13,California,San Bernardino,MATHEWS,0.0003004256116953,,2021-09-19 03:00:19+00:00,,34.245938,-117.436085,,US-CA,,03:00:19+00,
48337,Acceptable PM2.5 AQI & Speciation Mass,06/15/2021,Micrograms/cubic meter (LC),13.9,55,California,Imperial,Western,0.648526244918598,,2021-06-15 22:02:59+00:00,2021-07-17 16:32:31+00:00,32.74166,-114.613,2021/06/15 23:05:00+00,US-CA,Brush,22:02:59+00,31 days 18:29:32
45426,Acceptable PM2.5 AQI & Speciation Mass,09/19/2021,Micrograms/cubic meter (LC),2.6,11,California,San Bernardino,MATHEWS,0.0003004256116953,,2021-09-19 03:00:19+00:00,,34.245938,-117.436085,,US-CA,,03:00:19+00,
51977,Acceptable PM2.5 AQI & Speciation Mass,09/19/2021,Micrograms/cubic meter (LC),7.8,33,California,San Bernardino,MATHEWS,0.0003004256116953,,2021-09-19 03:00:19+00:00,,34.245938,-117.436085,,US-CA,,03:00:19+00,
55534,Acceptable PM2.5 AQI & Speciation Mass,09/19/2021,Micrograms/cubic meter (LC),14.8,57,California,San Bernardino,MATHEWS,0.0003004256116953,,2021-09-19 03:00:19+00:00,,34.245938,-117.436085,,US-CA,,03:00:19+00,
45306,Acceptable PM2.5 AQI & Speciation Mass,08/02/2021,Micrograms/cubic meter (LC),7.4,31,California,Siskiyou,PREACHER,3.35488915570838,,2021-08-02 17:47:49+00:00,2022-01-04 18:14:59+00:00,41.066666,-122.923333,2021/08/02 18:59:59+00,US-CA,Timber,17:47:49+00,155 days 00:27:10
45306,Acceptable PM2.5 AQI & Speciation Mass,08/02/2021,Micrograms/cubic meter (LC),7.4,31,California,Siskiyou,ADAMS,3.35489207445159,Lightning,2021-08-02 15:20:37+00:00,2022-01-04 18:14:59+00:00,41.1135,-122.972833,2021/08/02 17:00:00+00,US-CA,Timber,15:20:37+00,155 days 02:54:22
45305,Acceptable PM2.5 AQI & Speciation Mass,07/30/2021,Micrograms/cubic meter (LC),10.7,45,California,Siskiyou,ISLAND,3.35487896217684,Lightning,2021-07-30 02:32:43+00:00,2022-01-04 18:30:00+00:00,41.449,-123.1629,2021/07/30 15:00:00+00,US-CA,Timber,02:32:43+00,158 days 15:57:17
45305,Acceptable PM2.5 AQI & Speciation Mass,07/30/2021,Micrograms/cubic meter (LC),10.7,45,California,Siskiyou,CAMPBELL,3.3548875226237,Lightning,2021-07-30 00:24:13+00:00,2021-08-02 02:00:00+00:00,41.535317,-123.095567,2021/07/30 00:49:59+00,US-CA,Timber,00:24:13+00,3 days 01:35:47
49553,Acceptable PM2.5 AQI & Speciation Mass,09/19/2021,Micrograms/cubic meter (LC),13.4,54,California,San Bernardino,MATHEWS,0.0003004256116953,,2021-09-19 03:00:19+00:00,,34.245938,-117.436085,,US-CA,,03:00:19+00,
55518,Acceptable PM2.5 AQI & Speciation Mass,09/10/2021,Micrograms/cubic meter (LC),15.9,59,California,San Bernardino,GREENSPOT ,3.78863235340756,,2021-09-10 19:39:00+00:00,2021-09-12 18:59:59+00:00,34.10385,-117.1067,2021/09/10 19:39:00+00,US-CA,Grass-Shrub,19:39:00+00,1 days 23:20:59
51959,Acceptable PM2.5 AQI & Speciation Mass,09/10/2021,Micrograms/cubic meter (LC),9.9,41,California,San Bernardino,GREENSPOT ,3.78863235340756,,2021-09-10 19:39:00+00:00,2021-09-12 18:59:59+00:00,34.10385,-117.1067,2021/09/10 19:39:00+00,US-CA,Grass-Shrub,19:39:00+00,1 days 23:20:59
45423,Acceptable PM2.5 AQI & Speciation Mass,09/10/2021,Micrograms/cubic meter (LC),6.8,28,California,San Bernardino,GREENSPOT ,3.78863235340756,,2021-09-10 19:39:00+00:00,2021-09-12 18:59:59+00:00,34.10385,-117.1067,2021/09/10 19:39:00+00,US-CA,Grass-Shrub,19:39:00+00,1 days 23:20:59
44476,Acceptable PM2.5 AQI & Speciation Mass,02/09/2022,Micrograms/cubic meter (LC),3.3,14,California,San Bernardino,BALDY,4.82038895092989e-05,,2022-02-09 01:53:19+00:00,2022-02-11 18:04:59+00:00,34.33985,-117.4659,2022/02/09 01:54:00+00,US-CA,Grass,01:53:19+00,2 days 16:11:40
46796,Acceptable PM2.5 AQI & Speciation Mass,01/27/2022,Micrograms/cubic meter (LC),3.8,16,California,San Bernardino,ORANGE 2,0.0036228439534721,,2022-01-27 15:32:00+00:00,2022-01-27 17:51:00+00:00,34.09435,-117.1846,2022/01/27 15:32:00+00,US-CA,Grass-Shrub,15:32:00+00,0 days 02:19:00
46796,Acceptable PM2.5 AQI & Speciation Mass,01/27/2022,Micrograms/cubic meter (LC),3.8,16,California,San Bernardino,ORANGE,0.0256268796173115,,2022-01-27 00:26:00+00:00,2022-01-27 17:51:00+00:00,34.09499,-117.1824,2022/01/27 00:27:59+00,US-CA,Grass-Shrub,00:26:00+00,0 days 17:25:00
44450,Acceptable PM2.5 AQI & Speciation Mass,01/27/2022,Micrograms/cubic meter (LC),5.0,21,California,San Bernardino,ORANGE 2,0.0036228439534721,,2022-01-27 15:32:00+00:00,2022-01-27 17:51:00+00:00,34.09435,-117.1846,2022/01/27 15:32:00+00,US-CA,Grass-Shrub,15:32:00+00,0 days 02:19:00
44450,Acceptable PM2.5 AQI & Speciation Mass,01/27/2022,Micrograms/cubic meter (LC),5.0,21,California,San Bernardino,ORANGE,0.0256268796173115,,2022-01-27 00:26:00+00:00,2022-01-27 17:51:00+00:00,34.09499,-117.1824,2022/01/27 00:27:59+00,US-CA,Grass-Shrub,00:26:00+00,0 days 17:25:00
51939,Acceptable PM2.5 AQI & Speciation Mass,08/31/2021,Micrograms/cubic meter (LC),10.5,44,California,San Bernardino,HART,6.53968586683246,,2021-08-31 22:54:00+00:00,2021-09-09 00:59:59+00:00,35.25721,-115.1506,2021/08/31 23:05:00+00,US-CA,Grass-Shrub,22:54:00+00,8 days 02:05:59
55498,Acceptable PM2.5 AQI & Speciation Mass,08/31/2021,Micrograms/cubic meter (LC),20.5,69,California,San Bernardino,HART,6.53968586683246,,2021-08-31 22:54:00+00:00,2021-09-09 00:59:59+00:00,35.25721,-115.1506,2021/08/31 23:05:00+00,US-CA,Grass-Shrub,22:54:00+00,8 days 02:05:59
39960,Acceptable PM2.5 AQI & Speciation Mass,09/01/2021,Micrograms/cubic meter (LC),8.5,35,California,San Bernardino,ORANGE 4,0.0062407347356007,,2021-09-01 18:30:59+00:00,2021-09-01 18:38:00+00:00,34.10616,-117.1823,2021/09/01 18:33:00+00,US-CA,Grass,18:30:59+00,0 days 00:07:01
45420,Acceptable PM2.5 AQI & Speciation Mass,09/01/2021,Micrograms/cubic meter (LC),7.2,30,California,San Bernardino,ORANGE 4,0.0062407347356007,,2021-09-01 18:30:59+00:00,2021-09-01 18:38:00+00:00,34.10616,-117.1823,2021/09/01 18:33:00+00,US-CA,Grass,18:30:59+00,0 days 00:07:01
49550,Acceptable PM2.5 AQI & Speciation Mass,09/01/2021,Micrograms/cubic meter (LC),15.1,57,California,San Bernardino,ORANGE 4,0.0062407347356007,,2021-09-01 18:30:59+00:00,2021-09-01 18:38:00+00:00,34.10616,-117.1823,2021/09/01 18:33:00+00,US-CA,Grass,18:30:59+00,0 days 00:07:01
51941,Acceptable PM2.5 AQI & Speciation Mass,09/01/2021,Micrograms/cubic meter (LC),14.7,56,California,San Bernardino,ORANGE 4,0.0062407347356007,,2021-09-01 18:30:59+00:00,2021-09-01 18:38:00+00:00,34.10616,-117.1823,2021/09/01 18:33:00+00,US-CA,Grass,18:30:59+00,0 days 00:07:01
55500,Acceptable PM2.5 AQI & Speciation Mass,09/01/2021,Micrograms/cubic meter (LC),17.1,62,California,San Bernardino,ORANGE 4,0.0062407347356007,,2021-09-01 18:30:59+00:00,2021-09-01 18:38:00+00:00,34.10616,-117.1823,2021/09/01 18:33:00+00,US-CA,Grass,18:30:59+00,0 days 00:07:01
51949,Acceptable PM2.5 AQI & Speciation Mass,09/05/2021,Micrograms/cubic meter (LC),7.5,31,California,San Bernardino,FLATS,38.5799673624658,,2021-09-05 01:28:59+00:00,2021-09-05 15:59:59+00:00,34.60083,-117.1712,2021/09/05 01:34:59+00,US-CA,Grass,01:28:59+00,0 days 14:31:00
55508,Acceptable PM2.5 AQI & Speciation Mass,09/05/2021,Micrograms/cubic meter (LC),8.4,35,California,San Bernardino,FLATS,38.5799673624658,,2021-09-05 01:28:59+00:00,2021-09-05 15:59:59+00:00,34.60083,-117.1712,2021/09/05 01:34:59+00,US-CA,Grass,01:28:59+00,0 days 14:31:00
39963,Acceptable PM2.5 AQI & Speciation Mass,09/10/2021,Micrograms/cubic meter (LC),6.9,29,California,San Bernardino,GREENSPOT ,3.78863235340756,,2021-09-10 19:39:00+00:00,2021-09-12 18:59:59+00:00,34.10385,-117.1067,2021/09/10 19:39:00+00,US-CA,Grass-Shrub,19:39:00+00,1 days 23:20:59
55496,Acceptable PM2.5 AQI & Speciation Mass,08/30/2021,Micrograms/cubic meter (LC),18.3,64,California,San Bernardino,CEDAR CANYON ,0.007533777677575,,2021-08-30 21:55:00+00:00,2021-09-04 00:00:00+00:00,35.17203,-115.4267,2021/08/30 21:55:00+00,US-CA,Grass-Shrub,21:55:00+00,4 days 02:05:00
45410,Acceptable PM2.5 AQI & Speciation Mass,08/02/2021,Micrograms/cubic meter (LC),3.7,15,California,San Bernardino,WILDWOOD,,Undetermined,2021-08-02 11:59:17+00:00,,34.17598,-117.2779,,US-CA,,11:59:17+00,
6075,Acceptable PM2.5 AQI & Speciation Mass,05/08/2021,Micrograms/cubic meter (LC),3.7,15,California,Butte,GUNNISON,516.758887935002,,2021-05-08 20:44:36+00:00,,39.8592,-121.89175,,US-CA,,20:44:36+00,
6157,Acceptable PM2.5 AQI & Speciation Mass,06/18/2021,Micrograms/cubic meter (LC),7.3,30,California,Butte,PARK,399.558822224071,,2021-06-18 04:36:52+00:00,,39.77705,-121.754667,,US-CA,,04:36:52+00,
52804,Acceptable PM2.5 AQI & Speciation Mass,09/05/2021,Micrograms/cubic meter (LC),10.5,44,California,Riverside,FAIRVIEW,28219.3010272554,,2021-09-05 22:25:00+00:00,,33.716765,-116.893262,2022/10/05 22:20:00+00,US-CA,Brush,22:25:00+00,
51225,Acceptable PM2.5 AQI & Speciation Mass,09/05/2021,Micrograms/cubic meter (LC),6.5,27,California,Riverside,WARM SPRINGS,0.0117101513520729,,2021-09-05 23:13:42+00:00,2021-09-05 23:25:00+00:00,33.60926,-114.7461,2021/09/05 23:15:00+00,US-CA,Grass-Shrub,23:13:42+00,0 days 00:11:18
51225,Acceptable PM2.5 AQI & Speciation Mass,09/05/2021,Micrograms/cubic meter (LC),6.5,27,California,Riverside,RED,1.0099708129102,,2021-09-05 11:01:07+00:00,2021-09-05 13:30:00+00:00,33.615906,-116.914321,,US-CA,Brush,11:01:07+00,0 days 02:28:53
51225,Acceptable PM2.5 AQI & Speciation Mass,09/05/2021,Micrograms/cubic meter (LC),6.5,27,California,Riverside,FAIRVIEW,28219.3010272554,,2021-09-05 22:25:00+00:00,,33.716765,-116.893262,2022/10/05 22:20:00+00,US-CA,Brush,22:25:00+00,
35418,Acceptable PM2.5 AQI & Speciation Mass,03/01/2021,Micrograms/cubic meter (LC),7.5,31,California,Los Angeles,Palisades,0.0934834853074729,Undetermined,2021-03-01 06:36:59+00:00,,,,,US-CA,Brush,06:36:59+00,
37574,Acceptable PM2.5 AQI & Speciation Mass,03/01/2021,Micrograms/cubic meter (LC),8.8,37,California,Los Angeles,Palisades,0.0934834853074729,Undetermined,2021-03-01 06:36:59+00:00,,,,,US-CA,Brush,06:36:59+00,
6668,Acceptable PM2.5 AQI & Speciation Mass,03/01/2021,Micrograms/cubic meter (LC),5.3,22,California,Los Angeles,Palisades,0.0934834853074729,Undetermined,2021-03-01 06:36:59+00:00,,,,,US-CA,Brush,06:36:59+00,
49808,Acceptable PM2.5 AQI & Speciation Mass,03/01/2021,Micrograms/cubic meter (LC),5.4,23,California,Los Angeles,Palisades,0.0934834853074729,Undetermined,2021-03-01 06:36:59+00:00,,,,,US-CA,Brush,06:36:59+00,
54056,Acceptable PM2.5 AQI & Speciation Mass,03/01/2021,Micrograms/cubic meter (LC),5.0,21,California,Los Angeles,Palisades,0.0934834853074729,Undetermined,2021-03-01 06:36:59+00:00,,,,,US-CA,Brush,06:36:59+00,
6747,Acceptable PM2.5 AQI & Speciation Mass,04/05/2021,Micrograms/cubic meter (LC),13.4,54,California,Los Angeles,SPRINGS,62.0791963967257,,2021-04-05 23:08:00+00:00,2021-11-22 19:02:00+00:00,34.42308,-117.836,2021/04/05 23:10:00+00,US-CA,Brush,23:08:00+00,230 days 19:54:00
72196,Acceptable PM2.5 AQI & Speciation Mass,09/02/2021,Micrograms/cubic meter (LC),12.9,53,California,Riverside,MORRIS,0.00016762133867,,2021-09-02 21:16:53+00:00,2021-09-02 21:49:59+00:00,33.618243,-116.625252,2021/09/02 21:17:00+00,US-CA,Grass,21:16:53+00,0 days 00:33:06
35488,Acceptable PM2.5 AQI & Speciation Mass,04/05/2021,Micrograms/cubic meter (LC),12.7,52,California,Los Angeles,SPRINGS,62.0791963967257,,2021-04-05 23:08:00+00:00,2021-11-22 19:02:00+00:00,34.42308,-117.836,2021/04/05 23:10:00+00,US-CA,Brush,23:08:00+00,230 days 19:54:00
37653,Acceptable PM2.5 AQI & Speciation Mass,04/05/2021,Micrograms/cubic meter (LC),14.6,56,California,Los Angeles,SPRINGS,62.0791963967257,,2021-04-05 23:08:00+00:00,2021-11-22 19:02:00+00:00,34.42308,-117.836,2021/04/05 23:10:00+00,US-CA,Brush,23:08:00+00,230 days 19:54:00
49887,Acceptable PM2.5 AQI & Speciation Mass,04/05/2021,Micrograms/cubic meter (LC),15.1,57,California,Los Angeles,SPRINGS,62.0791963967257,,2021-04-05 23:08:00+00:00,2021-11-22 19:02:00+00:00,34.42308,-117.836,2021/04/05 23:10:00+00,US-CA,Brush,23:08:00+00,230 days 19:54:00
53158,Acceptable PM2.5 AQI & Speciation Mass,03/01/2021,Micrograms/cubic meter (LC),2.1,9,California,Los Angeles,Palisades,0.0934834853074729,Undetermined,2021-03-01 06:36:59+00:00,,,,,US-CA,Brush,06:36:59+00,
54054,Acceptable PM2.5 AQI & Speciation Mass,02/28/2021,Micrograms/cubic meter (LC),3.8,16,California,Los Angeles,KNOLLS,3.91038046487126,Cause and Origin Not Identified,2021-02-28 12:24:00+00:00,,34.04019,-118.69829,,US-CA,,12:24:00+00,
53156,Acceptable PM2.5 AQI & Speciation Mass,02/28/2021,Micrograms/cubic meter (LC),1.7,7,California,Los Angeles,KNOLLS,3.91038046487126,Cause and Origin Not Identified,2021-02-28 12:24:00+00:00,,34.04019,-118.69829,,US-CA,,12:24:00+00,
49806,Acceptable PM2.5 AQI & Speciation Mass,02/28/2021,Micrograms/cubic meter (LC),8.5,35,California,Los Angeles,KNOLLS,3.91038046487126,Cause and Origin Not Identified,2021-02-28 12:24:00+00:00,,34.04019,-118.69829,,US-CA,,12:24:00+00,
37488,Acceptable PM2.5 AQI & Speciation Mass,01/17/2021,Micrograms/cubic meter (LC),12.5,52,California,Los Angeles,PACIFICO,2.88370496337263,Equipment,2021-01-17 11:33:56+00:00,,34.05896,-118.65039,,US-CA,Timber,11:33:56+00,
72202,Acceptable PM2.5 AQI & Speciation Mass,09/05/2021,Micrograms/cubic meter (LC),14.7,56,California,Riverside,FAIRVIEW,28219.3010272554,,2021-09-05 22:25:00+00:00,,33.716765,-116.893262,2022/10/05 22:20:00+00,US-CA,Brush,22:25:00+00,
49722,Acceptable PM2.5 AQI & Speciation Mass,01/17/2021,Micrograms/cubic meter (LC),4.6,19,California,Los Angeles,PACIFICO,2.88370496337263,Equipment,2021-01-17 11:33:56+00:00,,34.05896,-118.65039,,US-CA,Timber,11:33:56+00,
53072,Acceptable PM2.5 AQI & Speciation Mass,01/17/2021,Micrograms/cubic meter (LC),2.3,10,California,Los Angeles,PACIFICO,2.88370496337263,Equipment,2021-01-17 11:33:56+00:00,,34.05896,-118.65039,,US-CA,Timber,11:33:56+00,
53970,Acceptable PM2.5 AQI & Speciation Mass,01/17/2021,Micrograms/cubic meter (LC),3.3,14,California,Los Angeles,PACIFICO,2.88370496337263,Equipment,2021-01-17 11:33:56+00:00,,34.05896,-118.65039,,US-CA,Timber,11:33:56+00,
